ID,型号,价格,能源类型,车辆级别,驱动方式,马力(Ps),电池容量(kWh),百公里能耗,续航里程
276,思域 2025款 2.0L e:HEV 混动Max,17.79万,油电混合,紧凑型车,前驱,184Ps,N/A,N/A,N/A
276,思域 2023款 HATCHBACK 240TURBO CVT极跃版,14.59万,汽油,紧凑型车,前驱,N/A,N/A,N/A,N/A
276,思域 2023款 HATCHBACK 240TURBO CVT极锐版,15.39万,汽油,紧凑型车,前驱,N/A,N/A,N/A,N/A
276,思域 2023款 HATCHBACK 240TURBO 手动极劲版,15.99万,汽油,紧凑型车,前驱,N/A,N/A,N/A,N/A
276,思域 2023款 HATCHBACK 240TURBO CVT极锋版,16.99万,汽油,紧凑型车,前驱,N/A,N/A,N/A,N/A
276,思域 2023款 HATCHBACK 2.0L e:HEV 极曜版,16.99万,油电混合,紧凑型车,前驱,184Ps,N/A,N/A,N/A
276,思域 2023款 HATCHBACK 2.0L e:HEV 极控版,17.99万,油电混合,紧凑型车,前驱,184Ps,N/A,N/A,N/A
276,思域 2022款 180TURBO CVT尚动版,12.99万,汽油,紧凑型车,前驱,N/A,N/A,N/A,N/A
276,思域 2022款 180TURBO CVT尚擎版,13.69万,汽油,紧凑型车,前驱,N/A,N/A,N/A,N/A
276,思域 2022款 240TURBO CVT劲动版,14.29万,汽油,紧凑型车,前驱,N/A,N/A,N/A,N/A
276,思域 2022款 240TURBO CVT燃动版,14.99万,汽油,紧凑型车,前驱,N/A,N/A,N/A,N/A
276,思域 2022款 240TURBO CVT劲控版,15.89万,汽油,紧凑型车,前驱,N/A,N/A,N/A,N/A
276,思域 2022款 2.0L e:HEV 先锋版,15.99万,油电混合,紧凑型车,前驱,184Ps,N/A,N/A,N/A
276,思域 2022款 2.0L e:HEV 锐力版,17.39万,油电混合,紧凑型车,前驱,184Ps,N/A,N/A,N/A
276,思域 2022款 2.0L e:HEV 劲速版,18.79万,油电混合,紧凑型车,前驱,184Ps,N/A,N/A,N/A
279,本田XR-V 2024款 1.5L CVT热力版,11.99万,汽油,小型SUV,前驱,N/A,N/A,N/A,N/A
279,本田XR-V 2024款 1.5L CVT热诚版,12.59万,汽油,小型SUV,前驱,N/A,N/A,N/A,N/A
279,本田XR-V 2024款 1.5L CVT热浪版,13.19万,汽油,小型SUV,前驱,N/A,N/A,N/A,N/A
279,本田XR-V 2024款 1.5L CVT热潮版,13.29万,汽油,小型SUV,前驱,N/A,N/A,N/A,N/A
279,本田XR-V 2024款 1.5L CVT热爱版,13.99万,汽油,小型SUV,前驱,N/A,N/A,N/A,N/A
280,本田CR-V 2024款 240TURBO CVT两驱活力5座版,18.59万,汽油,紧凑型SUV,前驱,N/A,N/A,N/A,N/A
280,本田CR-V 2024款 240TURBO CVT两驱锋尚5座版,20.19万,汽油,紧凑型SUV,前驱,N/A,N/A,N/A,N/A
280,本田CR-V 2024款 240TURBO CVT两驱锋尚7座版,20.89万,汽油,紧凑型SUV,前驱,N/A,N/A,N/A,N/A
280,本田CR-V 2024款 240TURBO CVT两驱智领5座版,21.19万,汽油,紧凑型SUV,前驱,N/A,N/A,N/A,N/A
280,本田CR-V 2024款 240TURBO CVT两驱臻享7座版,23.19万,汽油,紧凑型SUV,前驱,N/A,N/A,N/A,N/A
280,本田CR-V 2024款 240TURBO CVT四驱臻享5座版,23.19万,汽油,紧凑型SUV,N/A,N/A,N/A,N/A,N/A
280,本田CR-V 2024款 240TURBO CVT四驱尊耀5座版,24.99万,汽油,紧凑型SUV,N/A,N/A,N/A,N/A,N/A
280,本田CR-V 2024款 e:HEV 2.0L 两驱智逸版,21.99万,油电混合,紧凑型SUV,前驱,184Ps,N/A,N/A,N/A
280,本田CR-V 2024款 e:HEV 2.0L 两驱智睿版,23.49万,油电混合,紧凑型SUV,前驱,184Ps,N/A,N/A,N/A
280,本田CR-V 2023款 240TURBO CVT两驱活力5座版,18.59万,汽油,紧凑型SUV,前驱,N/A,N/A,N/A,N/A
280,本田CR-V 2023款 240TURBO CVT两驱锋尚5座版,20.19万,汽油,紧凑型SUV,前驱,N/A,N/A,N/A,N/A
280,本田CR-V 2023款 240TURBO CVT两驱锋尚7座版,20.89万,汽油,紧凑型SUV,前驱,N/A,N/A,N/A,N/A
280,本田CR-V 2023款 240TURBO CVT两驱睿型5座版,21.09万,汽油,紧凑型SUV,前驱,N/A,N/A,N/A,N/A
280,本田CR-V 2023款 240TURBO CVT两驱智领5座版,21.19万,汽油,紧凑型SUV,前驱,N/A,N/A,N/A,N/A
280,本田CR-V 2023款 240TURBO CVT两驱臻享7座版,23.19万,汽油,紧凑型SUV,前驱,N/A,N/A,N/A,N/A
280,本田CR-V 2023款 240TURBO CVT四驱臻享5座版,23.19万,汽油,紧凑型SUV,N/A,N/A,N/A,N/A,N/A
280,本田CR-V 2023款 240TURBO CVT四驱尊耀5座版,24.99万,汽油,紧凑型SUV,N/A,N/A,N/A,N/A,N/A
280,本田CR-V 2023款 e:HEV 2.0L 两驱智尚版,19.99万,油电混合,紧凑型SUV,前驱,184Ps,N/A,N/A,N/A
280,本田CR-V 2023款 e:HEV 2.0L 两驱智享版,20.99万,油电混合,紧凑型SUV,前驱,184Ps,N/A,N/A,N/A
280,本田CR-V 2023款 e:HEV 2.0L 两驱智悦版,21.99万,油电混合,紧凑型SUV,前驱,184Ps,N/A,N/A,N/A
280,本田CR-V 2023款 e:HEV 2.0L 两驱智耀版,23.39万,油电混合,紧凑型SUV,前驱,184Ps,N/A,N/A,N/A
280,本田CR-V 2023款 e:HEV 2.0L 四驱智尊版,26.39万,油电混合,紧凑型SUV,N/A,184Ps,N/A,N/A,N/A
281,本田UR-V 2024款 240TURBO 两驱致悦版,24.68万,汽油,中型SUV,前驱,N/A,N/A,N/A,N/A
281,本田UR-V 2024款 240TURBO 两驱致境版,25.68万,汽油,中型SUV,前驱,N/A,N/A,N/A,N/A
281,本田UR-V 2024款 240TURBO 两驱致雅版,26.88万,汽油,中型SUV,前驱,N/A,N/A,N/A,N/A
281,本田UR-V 2024款 240TURBO 两驱致雅黑爵士版,27.18万,汽油,中型SUV,前驱,N/A,N/A,N/A,N/A
281,本田UR-V 2024款 370TURBO 两驱尊雅版,27.98万,汽油,中型SUV,前驱,N/A,N/A,N/A,N/A
281,本田UR-V 2024款 370TURBO 四驱尊享版,29.38万,汽油,中型SUV,N/A,N/A,N/A,N/A,N/A
281,本田UR-V 2024款 370TURBO 四驱尊耀版,32.68万,汽油,中型SUV,N/A,N/A,N/A,N/A,N/A
281,本田UR-V 2024款 370TURBO 四驱尊耀黑爵士版,32.98万,汽油,中型SUV,N/A,N/A,N/A,N/A,N/A
282,艾力绅 2024款 2.0L e:HEV经典版,27.98万,油电混合,中型MPV,前驱,184Ps,N/A,N/A,N/A
282,艾力绅 2024款 2.0L e:HEV舒适版,29.88万,油电混合,中型MPV,前驱,184Ps,N/A,N/A,N/A
282,艾力绅 2024款 2.0L e:HEV豪华版,31.08万,油电混合,中型MPV,前驱,184Ps,N/A,N/A,N/A
282,艾力绅 2024款 2.0L e:HEV至尊版,33.18万,油电混合,中型MPV,前驱,184Ps,N/A,N/A,N/A
283,飞度 2024款 1.5L CVT  無限MUGEN版,9.78万,汽油,小型车,前驱,N/A,N/A,N/A,N/A
283,飞度 2023款 1.5L CVT潮享版,8.68万,汽油,小型车,前驱,N/A,N/A,N/A,N/A
283,飞度 2023款 1.5L CVT潮跑版,9.68万,汽油,小型车,前驱,N/A,N/A,N/A,N/A
283,飞度 2023款 1.5L CVT潮跑Pro版,10.78万,汽油,小型车,前驱,N/A,N/A,N/A,N/A
283,飞度 2023款 1.5L CVT潮越版,10.08万,汽油,小型车,前驱,N/A,N/A,N/A,N/A
283,飞度 2023款 1.5L CVT潮越Max版,10.88万,汽油,小型车,前驱,N/A,N/A,N/A,N/A
287,凌派 2024款 180Turbo CVT豪华版,11.98万,汽油,紧凑型车,前驱,N/A,N/A,N/A,N/A
287,凌派 2024款 180Turbo CVT智享版,12.68万,汽油,紧凑型车,前驱,N/A,N/A,N/A,N/A
287,凌派 2024款 180Turbo CVT旗舰版,13.98万,汽油,紧凑型车,前驱,N/A,N/A,N/A,N/A
287,凌派 2024款 1.5L 锐·豪华版,14.98万,油电混合,紧凑型车,前驱,131Ps,N/A,N/A,N/A
287,凌派 2024款 1.5L 锐·智享版,15.58万,油电混合,紧凑型车,前驱,131Ps,N/A,N/A,N/A
287,凌派 2024款 1.5L 锐·旗舰版,16.98万,油电混合,紧凑型车,前驱,131Ps,N/A,N/A,N/A
288,缤智 2025款 1.5L CVT舒享版,12.29万,汽油,小型SUV,前驱,N/A,N/A,N/A,N/A
288,缤智 2023款 1.5L CVT精英版,11.99万,汽油,小型SUV,前驱,N/A,N/A,N/A,N/A
288,缤智 2023款 1.5L CVT科技版,12.99万,汽油,小型SUV,前驱,N/A,N/A,N/A,N/A
288,缤智 2023款 1.5L CVT先锋版,13.09万,汽油,小型SUV,前驱,N/A,N/A,N/A,N/A
288,缤智 2023款 1.5L CVT豪华版,13.99万,汽油,小型SUV,前驱,N/A,N/A,N/A,N/A
289,雅阁 2025款 运动系列 锐·T动 260TURBO 舒适版,17.98万,汽油,中型车,前驱,N/A,N/A,N/A,N/A
289,雅阁 2025款 运动系列 锐·T动 260TURBO 豪华版,19.78万,汽油,中型车,前驱,N/A,N/A,N/A,N/A
289,雅阁 2025款 运动系列 锐·T动 260TURBO 尊贵版,21.48万,汽油,中型车,前驱,N/A,N/A,N/A,N/A
289,雅阁 2025款 锐·T动 260TURBO 舒适版,17.98万,汽油,中型车,前驱,N/A,N/A,N/A,N/A
289,雅阁 2025款 锐·T动 260TURBO 豪华版,19.78万,汽油,中型车,前驱,N/A,N/A,N/A,N/A
289,雅阁 2025款 锐·T动 260TURBO 尊贵版,21.48万,汽油,中型车,前驱,N/A,N/A,N/A,N/A
289,雅阁 2025款 锐·T动 260TURBO 旗舰版,23.88万,汽油,中型车,前驱,N/A,N/A,N/A,N/A
291,奥德赛 2024款 2.0L 锐·悦享版,23.58万,油电混合,中型MPV,前驱,184Ps,N/A,N/A,N/A
291,奥德赛 2024款 2.0L 锐·智享版,27.58万,油电混合,中型MPV,前驱,184Ps,N/A,N/A,N/A
291,奥德赛 2024款 2.0L 锐·领享版,28.58万,油电混合,中型MPV,前驱,184Ps,N/A,N/A,N/A
291,奥德赛 2024款 2.0L 锐·耀享版,29.98万,油电混合,中型MPV,前驱,184Ps,N/A,N/A,N/A
291,奥德赛 2024款 2.0L 锐·至尊版,32.88万,油电混合,中型MPV,前驱,184Ps,N/A,N/A,N/A
291,奥德赛 2024款 2.0L 锐·领享福祉版,34.08万,油电混合,中型MPV,前驱,184Ps,N/A,N/A,N/A
291,奥德赛 2024款 2.0L 锐·御享四座版,43.98万,油电混合,中型MPV,前驱,184Ps,N/A,N/A,N/A
292,冠道 2023款 240 TURBO CVT 舒享版,23.98万,汽油,中型SUV,前驱,N/A,N/A,N/A,N/A
292,冠道 2023款 240 TURBO CVT 智享版,25.58万,汽油,中型SUV,前驱,N/A,N/A,N/A,N/A
292,冠道 2023款 240 TURBO CVT 幻夜尊享版,26.88万,汽油,中型SUV,前驱,N/A,N/A,N/A,N/A
292,冠道 2023款 370 TURBO 9AT 豪华版,27.98万,汽油,中型SUV,前驱,N/A,N/A,N/A,N/A
292,冠道 2023款 370 TURBO 9AT 尊享版 AWD,29.28万,汽油,中型SUV,N/A,N/A,N/A,N/A,N/A
292,冠道 2023款 370 TURBO 9AT 幻夜尊享版 AWD,29.58万,汽油,中型SUV,N/A,N/A,N/A,N/A,N/A
292,冠道 2023款 370 TURBO 9AT 至尊版 AWD 双色,32.98万,汽油,中型SUV,N/A,N/A,N/A,N/A,N/A
292,冠道 2023款 370 TURBO 9AT 幻夜至尊版 AWD,32.98万,汽油,中型SUV,N/A,N/A,N/A,N/A,N/A
311,唐DM 2025款 智驾版 DM-i 115KM 尊贵型,17.98万,插电式混合动力,中型SUV,前驱,272Ps,21.5,N/A,115km
311,唐DM 2025款 智驾版 DM-i 115KM 尊荣型,18.98万,插电式混合动力,中型SUV,前驱,272Ps,21.5,N/A,115km
311,唐DM 2025款 智驾版 DM-i 115KM 旗舰型,19.98万,插电式混合动力,中型SUV,前驱,272Ps,21.5,N/A,115km
311,唐DM 2025款 智驾版 DM-i 115KM 激光雷达旗舰型,21.98万,插电式混合动力,中型SUV,前驱,272Ps,21.5,N/A,115km
311,唐DM 2025款 DM-i 115KM 尊贵型,17.98万,插电式混合动力,中型SUV,前驱,272Ps,21.5,N/A,N/A
311,唐DM 2025款 DM-i 115KM 尊荣型,18.78万,插电式混合动力,中型SUV,前驱,272Ps,21.5,N/A,N/A
311,唐DM 2025款 DM-i 115KM 旗舰型,19.78万,插电式混合动力,中型SUV,前驱,272Ps,21.5,N/A,N/A
311,唐DM 2025款 DM-i 115KM 云辇旗舰型,20.78万,插电式混合动力,中型SUV,前驱,272Ps,21.5,N/A,N/A
311,唐DM 2024款 荣耀版 DM-p 215KM四驱尊享型,22.98万,插电式混合动力,中型SUV,N/A,490Ps,45.8,N/A,N/A
311,唐DM 2024款 荣耀版 DM-p 215KM四驱旗舰型,24.98万,插电式混合动力,中型SUV,N/A,490Ps,45.8,N/A,N/A
311,唐DM 2024款 DM-p 215KM四驱战神版,26.98万,插电式混合动力,中型SUV,N/A,490Ps,45.8,N/A,N/A
336,标致408 2024款 360THP 龘龘款 罗曼尼版,10.97万,汽油,紧凑型车,前驱,N/A,N/A,N/A,N/A
336,标致408 2024款 360THP 龘龘款 拉图版,11.87万,汽油,紧凑型车,前驱,N/A,N/A,N/A,N/A
336,标致408 2024款 360THP 龘龘款 拉菲版,12.57万,汽油,紧凑型车,前驱,N/A,N/A,N/A,N/A
337,标致508L 2025款 400THP 驭控旗舰版,16.37万,汽油,中型车,前驱,N/A,N/A,N/A,N/A
337,标致508L 2025款 400THP 驭动旗舰版,17.87万,汽油,中型车,前驱,N/A,N/A,N/A,N/A
337,标致508L 2025款 400THP 驭享旗舰版,19.47万,汽油,中型车,前驱,N/A,N/A,N/A,N/A
337,标致508L 2023款 400THP 驭控旗舰版,16.37万,汽油,中型车,前驱,N/A,N/A,N/A,N/A
337,标致508L 2023款 400THP 驭动旗舰版,17.87万,汽油,中型车,前驱,N/A,N/A,N/A,N/A
337,标致508L 2023款 400THP 驭享旗舰版,20.77万,汽油,中型车,前驱,N/A,N/A,N/A,N/A
338,标致2008 2022款 230THP THE ONE,9.97万,汽油,小型SUV,前驱,N/A,N/A,N/A,N/A
340,标致4008 2024款 360THP 驾趣版,15.97万,汽油,紧凑型SUV,前驱,N/A,N/A,N/A,N/A
340,标致4008 2023款 360THP 科技版,16.97万,汽油,紧凑型SUV,前驱,N/A,N/A,N/A,N/A
341,标致5008 2025款 豪华版,17.87万,汽油,中型SUV,前驱,N/A,N/A,N/A,N/A
341,标致5008 2025款 旗舰版,18.97万,汽油,中型SUV,前驱,N/A,N/A,N/A,N/A
341,标致5008 2023款 400THP 真爱版5座,17.87万,汽油,中型SUV,前驱,N/A,N/A,N/A,N/A
341,标致5008 2023款 400THP 挚爱版5座,18.97万,汽油,中型SUV,前驱,N/A,N/A,N/A,N/A
341,标致5008 2023款 400THP 挚爱满座版7座,19.47万,汽油,中型SUV,前驱,N/A,N/A,N/A,N/A
341,标致5008 2023款 400THP 旗舰荣耀版7座,23.37万,汽油,中型SUV,前驱,N/A,N/A,N/A,N/A
341,标致5008 2023款 改款 400THP 旗舰荣耀版7座,23.37万,汽油,中型SUV,前驱,N/A,N/A,N/A,N/A
345,威朗 2023款 Pro 532T 乐逸版,12.89万,汽油,紧凑型车,前驱,N/A,N/A,N/A,N/A
345,威朗 2023款 Pro 533T 乐享版,13.99万,汽油,紧凑型车,前驱,N/A,N/A,N/A,N/A
345,威朗 2023款 Pro GS 猎风版,14.79万,汽油,紧凑型车,前驱,N/A,N/A,N/A,N/A
345,威朗 2023款 Pro GS 疾风版,15.89万,汽油,紧凑型车,前驱,N/A,N/A,N/A,N/A
347,君越 2025款 28T 白金版,20.99万,汽油,中型车,前驱,N/A,N/A,N/A,N/A
347,君越 2025款 2.0T 白金版艾维亚,23.99万,汽油,中型车,前驱,N/A,N/A,N/A,N/A
347,君越 2024款 28T 自动越尊版,20.99万,48V轻混系统,中型车,前驱,N/A,N/A,N/A,N/A
347,君越 2024款 2.0T 自动艾维亚版,23.99万,48V轻混系统,中型车,前驱,N/A,N/A,N/A,N/A
347,君越 2023款 25T CVT越行版,17.99万,汽油,中型车,前驱,N/A,N/A,N/A,N/A
347,君越 2023款 28T 自动越享版,19.99万,48V轻混系统,中型车,前驱,N/A,N/A,N/A,N/A
348,君威 2024款 改款 25T 超享版,15.98万,汽油,中型车,前驱,N/A,N/A,N/A,N/A
348,君威 2024款 改款 28T 纵享版,17.58万,汽油,中型车,前驱,N/A,N/A,N/A,N/A
352,昂科威 2025款 昂科威Plus 28T 两驱白金版,22.99万,汽油,中型SUV,前驱,N/A,N/A,N/A,N/A
352,昂科威 2025款 昂科威Plus 28T 四驱白金版,23.99万,汽油,中型SUV,N/A,N/A,N/A,N/A,N/A
352,昂科威 2025款 昂科威Plus 四驱Avenir艾维亚,25.99万,汽油,中型SUV,N/A,N/A,N/A,N/A,N/A
352,昂科威 2024款 昂科威Plus 28T 两驱尊享版,22.99万,48V轻混系统,中型SUV,前驱,N/A,N/A,N/A,N/A
352,昂科威 2024款 昂科威Plus 28T 四驱尊享版,23.99万,48V轻混系统,中型SUV,N/A,N/A,N/A,N/A,N/A
352,昂科威 2024款 昂科威Plus 四驱Avenir艾维亚,25.99万,48V轻混系统,中型SUV,N/A,N/A,N/A,N/A,N/A
353,别克GL8 2025款 ES陆尊 2.0T 先享版,26.99万,48V轻混系统,中大型MPV,前驱,N/A,N/A,N/A,N/A
353,别克GL8 2025款 ES陆尊 2.0T 智享型,30.99万,48V轻混系统,中大型MPV,前驱,N/A,N/A,N/A,N/A
353,别克GL8 2025款 ES陆尊 2.0T 尊享型,33.99万,48V轻混系统,中大型MPV,前驱,N/A,N/A,N/A,N/A
353,别克GL8 2025款 ES陆尊 2.0T 尊享和悦版,35.69万,48V轻混系统,中大型MPV,前驱,N/A,N/A,N/A,N/A
353,别克GL8 2025款 ES陆尊 2.0T 尊享和悦艾维亚版,36.99万,48V轻混系统,中大型MPV,前驱,N/A,N/A,N/A,N/A
353,别克GL8 2023款 陆上公务舱 2.0T 舒适型,23.29万,48V轻混系统,中大型MPV,前驱,N/A,N/A,N/A,N/A
353,别克GL8 2023款 陆上公务舱 2.0T 豪华型,25.89万,48V轻混系统,中大型MPV,前驱,N/A,N/A,N/A,N/A
353,别克GL8 2023款 ES陆尊 2.0T 舒适型,31.79万,48V轻混系统,中大型MPV,前驱,N/A,N/A,N/A,N/A
353,别克GL8 2023款 ES陆尊 2.0T 尊享型,34.39万,48V轻混系统,中大型MPV,前驱,N/A,N/A,N/A,N/A
353,别克GL8 2023款 ES陆尊 2.0T 尊享型和悦版,35.69万,48V轻混系统,中大型MPV,前驱,N/A,N/A,N/A,N/A
353,别克GL8 2023款 ES陆尊 2.0T 豪华型,38.39万,48V轻混系统,中大型MPV,前驱,N/A,N/A,N/A,N/A
353,别克GL8 2023款 ES陆尊 2.0T 豪华型和悦版,38.39万,48V轻混系统,中大型MPV,前驱,N/A,N/A,N/A,N/A
353,别克GL8 2023款 ES陆尊 2.0T 旗舰型,40.39万,48V轻混系统,中大型MPV,前驱,N/A,N/A,N/A,N/A
353,别克GL8 2023款 ES陆尊 2.0T 智慧旗舰型,41.79万,48V轻混系统,中大型MPV,前驱,N/A,N/A,N/A,N/A
353,别克GL8 2023款 艾维亚 2.0T 七座亲礼版,46.39万,48V轻混系统,中大型MPV,前驱,N/A,N/A,N/A,N/A
353,别克GL8 2023款 艾维亚 2.0T 六座贤礼版,47.39万,48V轻混系统,中大型MPV,前驱,N/A,N/A,N/A,N/A
353,别克GL8 2022款 改款 陆上公务舱 2.0T 智享型,24.29万,48V轻混系统,中大型MPV,前驱,N/A,N/A,N/A,N/A
353,别克GL8 2022款 改款 陆上公务舱 2.0T 尊贵型,27.99万,48V轻混系统,中大型MPV,前驱,N/A,N/A,N/A,N/A
353,别克GL8 2022款 改款 陆上公务舱 2.0T 智慧尊贵型,28.59万,48V轻混系统,中大型MPV,前驱,N/A,N/A,N/A,N/A
353,别克GL8 2022款 改款 陆上公务舱 2.0T 尊贵型福祉版,32.99万,48V轻混系统,中大型MPV,前驱,N/A,N/A,N/A,N/A
391,Polo 2023款 改款 Plus 1.5L 手动纵情乐活版,9.09万,汽油,小型车,前驱,N/A,N/A,N/A,N/A
391,Polo 2023款 改款 Plus 1.5L 自动纵情乐活版,10.09万,汽油,小型车,前驱,N/A,N/A,N/A,N/A
391,Polo 2023款 改款 Plus 1.5L 自动全景乐享版,11.09万,汽油,小型车,前驱,N/A,N/A,N/A,N/A
391,Polo 2023款 改款 Plus 1.5L 自动炫彩科技版,11.69万,汽油,小型车,前驱,N/A,N/A,N/A,N/A
391,Polo 2023款 改款 Plus 1.5L 自动潮酷智尊版,12.49万,汽油,小型车,前驱,N/A,N/A,N/A,N/A
393,朗逸 2025款 新锐 1.5L 出众新逸版,7.999万,汽油,紧凑型车,前驱,N/A,N/A,N/A,N/A
393,朗逸 2025款 新锐 1.5L 出众新愿版,8.799万,汽油,紧凑型车,前驱,N/A,N/A,N/A,N/A
393,朗逸 2025款 新锐 1.5L 新逸版,9.999万,汽油,紧凑型车,前驱,N/A,N/A,N/A,N/A
393,朗逸 2025款 新锐 1.5L 新愿版,10.999万,汽油,紧凑型车,前驱,N/A,N/A,N/A,N/A
393,朗逸 2024款 1.5L 自动得逸版,12.09万,汽油,紧凑型车,前驱,N/A,N/A,N/A,N/A
393,朗逸 2024款 1.5L 自动满逸版,12.79万,汽油,紧凑型车,前驱,N/A,N/A,N/A,N/A
393,朗逸 2024款 1.5L 自动五百万版,13.09万,汽油,紧凑型车,前驱,N/A,N/A,N/A,N/A
393,朗逸 2024款 1.5L 自动星空五百万版,13.09万,汽油,紧凑型车,前驱,N/A,N/A,N/A,N/A
393,朗逸 2024款 300TSI DSG满逸版,13.89万,汽油,紧凑型车,前驱,N/A,N/A,N/A,N/A
393,朗逸 2024款 300TSI DSG星空满逸版,13.89万,汽油,紧凑型车,前驱,N/A,N/A,N/A,N/A
393,朗逸 2024款 300TSI DSG星空领先版,14.39万,汽油,紧凑型车,前驱,N/A,N/A,N/A,N/A
393,朗逸 2024款 300TSI DSG永逸版,15.19万,汽油,紧凑型车,前驱,N/A,N/A,N/A,N/A
393,朗逸 2024款 300TSI DSG星空永逸版,15.19万,汽油,紧凑型车,前驱,N/A,N/A,N/A,N/A
393,朗逸 2023款 新锐 1.5L 自动出众新逸版,7.999万,汽油,紧凑型车,前驱,N/A,N/A,N/A,N/A
393,朗逸 2023款 新锐 1.5L 自动出众新愿版,8.799万,汽油,紧凑型车,前驱,N/A,N/A,N/A,N/A
393,朗逸 2023款 新锐 1.5L 自动新逸版,9.999万,汽油,紧凑型车,前驱,N/A,N/A,N/A,N/A
393,朗逸 2023款 新锐 1.5L 自动新愿版,10.999万,汽油,紧凑型车,前驱,N/A,N/A,N/A,N/A
397,凌渡 2025款 凌渡L 280TSI DSG潮辣版,15.39万,汽油,紧凑型车,前驱,N/A,N/A,N/A,N/A
397,凌渡 2025款 凌渡L 280TSI DSG炫辣版,16.09万,汽油,紧凑型车,前驱,N/A,N/A,N/A,N/A
397,凌渡 2025款 凌渡L 280TSI DSG酷辣版,17.09万,汽油,紧凑型车,前驱,N/A,N/A,N/A,N/A
397,凌渡 2025款 凌渡L 280TSI DSG超辣旗舰版,19.09万,汽油,紧凑型车,前驱,N/A,N/A,N/A,N/A
397,凌渡 2024款 凌渡L 200TSI DSG潮辣版,14.39万,汽油,紧凑型车,前驱,N/A,N/A,N/A,N/A
397,凌渡 2024款 凌渡L 280TSI DSG潮辣版,15.39万,汽油,紧凑型车,前驱,N/A,N/A,N/A,N/A
397,凌渡 2024款 凌渡L 280TSI DSG炫辣版,16.09万,汽油,紧凑型车,前驱,N/A,N/A,N/A,N/A
397,凌渡 2024款 凌渡L 280TSI DSG酷辣版,17.09万,汽油,紧凑型车,前驱,N/A,N/A,N/A,N/A
397,凌渡 2024款 凌渡L 280TSI DSG超辣旗舰版,19.09万,汽油,紧凑型车,前驱,N/A,N/A,N/A,N/A
398,帕萨特 2025款 Pro  380TSI 龙耀版,19.99万,汽油,中型车,前驱,N/A,N/A,N/A,N/A
398,帕萨特 2025款 Pro  380TSI 星空龙耀版,19.99万,汽油,中型车,前驱,N/A,N/A,N/A,N/A
398,帕萨特 2025款 Pro 380TSI 龙运版,21.99万,汽油,中型车,前驱,N/A,N/A,N/A,N/A
398,帕萨特 2025款 Pro 380TSI 星空龙运版,21.99万,汽油,中型车,前驱,N/A,N/A,N/A,N/A
398,帕萨特 2025款 Pro 380TSI 龙尊版,23.99万,汽油,中型车,前驱,N/A,N/A,N/A,N/A
398,帕萨特 2025款 Pro 380TSI 星空龙尊版,23.99万,汽油,中型车,前驱,N/A,N/A,N/A,N/A
398,帕萨特 2025款 出众款 280TSI 商务版,16.45万,汽油,中型车,前驱,N/A,N/A,N/A,N/A
398,帕萨特 2025款 出众款 330TSI 精英版,18.85万,汽油,中型车,前驱,N/A,N/A,N/A,N/A
398,帕萨特 2025款 出众款 330TSI 星空精英版,18.85万,汽油,中型车,前驱,N/A,N/A,N/A,N/A
398,帕萨特 2025款 出众款 380TSI 龙腾版,17.69万,汽油,中型车,前驱,N/A,N/A,N/A,N/A
398,帕萨特 2025款 出众款 380TSI 星空龙腾版,17.69万,汽油,中型车,前驱,N/A,N/A,N/A,N/A
398,帕萨特 2025款 出众款 380TSI 龙耀版,19.29万,汽油,中型车,前驱,N/A,N/A,N/A,N/A
398,帕萨特 2025款 出众款 380TSI 星空龙耀版,19.29万,汽油,中型车,前驱,N/A,N/A,N/A,N/A
398,帕萨特 2024款 280TSI 精英版,19.29万,汽油,中型车,前驱,N/A,N/A,N/A,N/A
398,帕萨特 2024款 280TSI 星空精英版,19.44万,汽油,中型车,前驱,N/A,N/A,N/A,N/A
398,帕萨特 2024款 出众款 380TSI 龙腾版,18.83万,汽油,中型车,前驱,N/A,N/A,N/A,N/A
398,帕萨特 2024款 出众款 380TSI 星空龙腾版,18.83万,汽油,中型车,前驱,N/A,N/A,N/A,N/A
398,帕萨特 2024款 出众款 380TSI 龙耀版,20.73万,汽油,中型车,前驱,N/A,N/A,N/A,N/A
398,帕萨特 2024款 出众款 380TSI 星空龙耀版,20.73万,汽油,中型车,前驱,N/A,N/A,N/A,N/A
398,帕萨特 2024款 出众款 380TSI 龙祥版,22.33万,汽油,中型车,前驱,N/A,N/A,N/A,N/A
398,帕萨特 2024款 出众款 380TSI 星空龙祥版,22.33万,汽油,中型车,前驱,N/A,N/A,N/A,N/A
404,途观L 2024款 Pro 330TSI 两驱智行版,23.68万,汽油,中型SUV,前驱,N/A,N/A,N/A,N/A
404,途观L 2024款 Pro 330TSI 两驱智领版,24.48万,汽油,中型SUV,前驱,N/A,N/A,N/A,N/A
404,途观L 2024款 Pro 330TSI 两驱R-Line智领版,24.68万,汽油,中型SUV,前驱,N/A,N/A,N/A,N/A
404,途观L 2024款 Pro 380TSI 四驱R-Line智领版,25.68万,汽油,中型SUV,N/A,N/A,N/A,N/A,N/A
404,途观L 2024款 Pro 330TSI 两驱R-Line智尊版,25.68万,汽油,中型SUV,前驱,N/A,N/A,N/A,N/A
404,途观L 2024款 Pro 380TSI 四驱R-Line智尊版,26.68万,汽油,中型SUV,N/A,N/A,N/A,N/A,N/A
